tour_id,senti,senti_count,senti_sum,senti_avg
481,"[['최고', 2], ['행복', 2], ['정상', 1], ['휴식', 1]]",4,6,1.5
483,"[['감사', 2], ['긍지', 2], ['최고', 2], ['여유', 1], ['정', 1], ['휴식', 1]]",6,9,1.5
484,"[['최고', 2]]",1,2,2.0
485,"[['평온', 2]]",1,2,2.0
486,"[['최고', 2]]",1,2,2.0
489,"[['최고', 2]]",1,2,2.0
490,"[['최고', 2], ['기대', 1], ['친구', 1], ['ㅜ', -1]]",4,3,0.75
491,"[['강추', 2], ['고급', 2], ['기쁨', 2], ['덕', 2], ['맛', 2], ['최고', 2], ['친절', 2], ['ㅇ', 1], ['기대', 1], ['윤기', 1], ['못', 0], ['부족', -1], ['불편', -2], ['빚', -2], ['최악', -2], ['화', -2]]",16,8,0.5
492,"[['맛', 2], ['최고', 2], ['친절', 2], ['싸움', -1], ['피해', -1]]",5,4,0.8
493,"[['만족', 2], ['맑은', 2], ['최고', 2], ['기대', 1], ['짐', -1]]",5,6,1.2
494,"[['최고', 2]]",1,2,2.0
495,"[['최고', 2]]",1,2,2.0
496,"[['최고', 2]]",1,2,2.0
499,"[['재미', 2], ['최고', 2], ['가치', 1], ['ㅜ', -1], ['ㅠ', -1], ['겁', -1], ['부조화', -2], ['화가', -2]]",8,-2,-0.25
500,"[['최고', 2], ['친절', 2], ['ㅠ', -1]]",3,3,1.0
501,"[['만족', 2], ['맛', 2], ['최고', 2], ['칭찬', 2], ['행복', 2], ['정', 1], ['ㅠ', -1], ['수선', -1]]",8,9,1.125
505,"[['최고', 2], ['피', 0]]",2,2,1.0
507,"[['최고', 2], ['애정', 1], ['모양', 0], ['ㅠ', -1]]",4,2,0.5
509,"[['활기', 2]]",1,2,2.0
511,"[['친절', 2], ['존경', 1], ['의심', -1]]",3,2,0.6666666666666666
514,"[['덕', 2], ['최고', 2], ['기대', 1], ['ㅠ', -1], ['포기', -1]]",5,3,0.6
518,"[['고급', 2], ['덕', 2], ['만족', 2], ['맛', 2], ['조화', 2], ['즐거움', 2], ['최고', 2], ['기대', 1], ['보람', 1], ['쉬', 1], ['애정', 1], ['정상', 1], ['친구', 1], ['모양', 0], ['피', 0], ['겁', -1], ['부심', -1], ['중독', -1], ['헛소리', -1], ['경상', -2], ['실망', -2]]",21,12,0.5714285714285714
519,"[['최고', 2]]",1,2,2.0
522,"[['친절', 2], ['친구', 1], ['못', 0], ['성', 0], ['먼지', -1], ['짐', -1], ['거짓말', -2], ['곰팡이', -2], ['불편', -2], ['실망', -2], ['최악', -2]]",11,-9,-0.8181818181818182
523,"[['강추', 2], ['만족', 2], ['최고', 2], ['친절', 2], ['친구', 1], ['ㅠ', -1], ['곰팡이', -2], ['최악', -2]]",8,4,0.5
524,"[['강추', 2], ['만족', 2], ['맛', 2], ['최고', 2], ['친절', 2], ['도리', 1], ['못', 0], ['ㅜ', -1]]",8,10,1.25
528,"[['친절', 2], ['대접', 1], ['부당', -1], ['불편', -2]]",4,0,0.0
529,"[['사랑', 2]]",1,2,2.0
530,"[['맛', 2], ['최고', 2]]",2,4,2.0
531,"[['최고', 2], ['친절', 2], ['할인', 1], ['ㅠ', -1]]",4,4,1.0
533,"[['강추', 2], ['만족', 2], ['맛', 2], ['최고', 2], ['친절', 2], ['기대', 1], ['대접', 1], ['여유', 1], ['운', 1], ['유명', 1], ['적극', 1], ['친구', 1], ['피', 0], ['미안', -1], ['의심', -1], ['의회', -1], ['실망', -2], ['엉터리', -2], ['최악', -2], ['허', -2], ['화', -2], ['후회', -2]]",22,2,0.09090909090909091
534,"[['멋', 2], ['아름다움', 2], ['최고', 2], ['여유', 1], ['정', 1], ['짐', -1], ['부담', -2]]",7,5,0.7142857142857143
538,"[['최고', 2]]",1,2,2.0
543,"[['낭비', -1]]",1,-1,-1.0
545,"[['감사', 2], ['강추', 2], ['깨끗하', 2], ['덕', 2], ['만족', 2], ['장점', 2], ['최고', 2], ['친절', 2], ['편안', 2], ['ㅆ', 1], ['기대', 1], ['대상', 1], ['따름', 1], ['신뢰', 1], ['신중', 1], ['예의', 1], ['유명', 1], ['이벤트', 1], ['인기', 1], ['인정', 1], ['정', 1], ['친구', 1], ['할인', 1], ['휴식', 1], ['모양', 0], ['못', 0], ['가래', -1], ['겁', -1], ['먼지', -1], ['악취', -1], ['욕심', -1], ['짐', -1], ['추운', -1], ['걱정', -2], ['곰팡이', -2], ['노', -2], ['더러움', -2], ['마이너스', -2], ['망신', -2], ['병', -2], ['불편', -2], ['불평', -2], ['비추', -2], ['상한', -2], ['소름', -2], ['스트레스', -2], ['실망', -2], ['욕', -2], ['정신병', -2], ['짜증', -2], ['최악', -2], ['최악', -2], ['해', -2], ['화가', -2], ['후회', -2]]",55,-18,-0.32727272727272727
546,"[['사랑', 2], ['최고', 2], ['고지혈증', -1], ['부담', -2]]",4,1,0.25
548,"[['만족', 2], ['유명', 1], ['친구', 1], ['부족', -1]]",4,3,0.75
550,"[['감동', 2], ['덕', 2], ['맛', 2], ['명성', 2], ['최고', 2], ['친절', 2], ['행복', 2], ['기대', 1], ['인기', 1], ['친구', 1], ['모양', 0], ['피', 0], ['겁', -1], ['고함', -1], ['실망', -2], ['최악', -2], ['해', -2], ['화', -2]]",18,7,0.3888888888888889
552,"[['고급', 2], ['친절', 2], ['불편', -2]]",3,2,0.6666666666666666
559,"[['최고', 2], ['친절', 2]]",2,4,2.0
561,"[['부담', -2]]",1,-2,-2.0
562,"[['맛', 2], ['정', 1], ['짐', -1], ['찌꺼기', -1], ['최악', -2]]",5,-1,-0.2
563,"[['고급', 2], ['만족', 2], ['최고', 2], ['친절', 2], ['기대', 1], ['대접', 1], ['보람', 1], ['친구', 1], ['짐', -1], ['손해', -2]]",10,9,0.9
565,"[['맛', 2], ['장점', 2], ['재미', 2], ['최고', 2], ['친절', 2], ['친구', 1], ['찌꺼기', -1], ['충격', -1], ['거짓', -2], ['병', -2], ['불편', -2], ['죄책감', -2], ['해', -2]]",13,-1,-0.07692307692307693
567,"[['친절', 2], ['행복', 2]]",2,4,2.0
568,"[['만족', 2], ['최고', 2], ['편안', 2], ['운', 1], ['유명', 1], ['ㅠ', -1]]",6,7,1.1666666666666667
569,"[['강추', 2], ['고급', 2], ['명성', 2], ['최고', 2], ['대가', 1]]",5,9,1.8
570,"[['맛', 2], ['최고', 2], ['기대', 1], ['애정', 1], ['합리적', 1]]",5,7,1.4
571,"[['친절', 2], ['편리', 2]]",2,4,2.0
572,"[['강추', 2], ['친절', 2], ['편안', 2], ['기대', 1], ['친구', 1], ['불편', -2], ['최악', -2]]",7,4,0.5714285714285714
573,"[['만족', 2], ['최고', 2], ['친절', 2], ['편리', 2], ['편안', 2], ['최상', 1]]",6,11,1.8333333333333333
575,"[['멋', 2], ['최고', 2], ['친절', 2], ['편안', 2], ['부족', -1]]",5,7,1.4
576,"[['강추', 2], ['고급', 2], ['만족', 2], ['상위권', 2], ['최고', 2], ['최고급', 2], ['친절', 2], ['편안', 2], ['행복', 2], ['여유', 1], ['친구', 1], ['할인', 1], ['ㅠ', -1], ['실망', -2], ['최악', -2], ['해', -2], ['후회', -2]]",17,12,0.7058823529411765
580,"[['소음', -1], ['최악', -2]]",2,-3,-1.5
581,"[['소음', -1], ['최악', -2]]",2,-3,-1.5
583,"[['감사', 2], ['고급', 2], ['만족', 2], ['맛', 2], ['완벽', 2], ['최고', 2], ['축하', 2], ['친절', 2], ['기대', 1], ['정', 1], ['진리', 1], ['친구', 1], ['클라', 1], ['피', 0], ['짐', -1], ['실망', -2], ['최악', -2], ['화', -2]]",18,14,0.7777777777777778
584,"[['최고', 2], ['친절', 2], ['짐', -1]]",3,3,1.0
585,"[['도둑', -1]]",1,-1,-1.0
591,"[['감탄', 2], ['강추', 2], ['재미', 2], ['최고', 2], ['친절', 2], ['여유', 1], ['친구', 1], ['곤욕', -1], ['걱정', -2], ['마이너스', -2], ['최악', -2], ['화가', -2], ['후회', -2]]",13,1,0.07692307692307693
594,"[['할인', 1], ['ㅠ', -1]]",2,0,0.0
598,"[['강추', 2], ['고급', 2], ['만족', 2], ['맛', 2], ['최고', 2], ['친절', 2], ['기대', 1], ['할인', 1], ['ㅠ', -1], ['부족', -1], ['부담', -2], ['화', -2]]",12,8,0.6666666666666666
602,"[['친절', 2]]",1,2,2.0
603,"[['최고', 2]]",1,2,2.0
605,"[['최고', 2], ['ㅠ', -1]]",2,1,0.5
606,"[['감사', 2], ['개선', 2], ['최고', 2], ['친절', 2], ['기대', 1], ['인기', 1], ['캐리', 1], ['못', 0], ['신경질', -1], ['가짜', -2], ['불편', -2], ['소름', -2], ['욕', -2], ['짜증', -2], ['최악', -2], ['해', -2], ['후회', -2]]",17,-6,-0.35294117647058826
608,"[['감사', 2], ['맛', 2], ['미소', 2], ['최고', 2], ['친절', 2], ['칭찬', 2], ['여유', 1], ['예의', 1], ['자질', 1], ['정', 1], ['ㅠ', -1], ['겁', -1], ['낭비', -1], ['바이러스', -1], ['부족', -1], ['사치', -1], ['신경질', -1], ['헛소리', -1], ['우울', -2], ['최악', -2], ['화가', -2], ['후회', -2]]",22,0,0.0
610,"[['감사', 2], ['만족', 2], ['최고', 2], ['친절', 2], ['행복', 2], ['걱정', -2]]",6,8,1.3333333333333333
611,"[['만족', 2], ['최고', 2], ['친절', 2], ['편리', 2], ['필수', 1], ['할인', 1], ['소음', -1]]",7,9,1.2857142857142858
612,"[['만족', 2], ['맛', 2], ['친절', 2], ['편리', 2], ['기대', 1], ['넘', 1], ['소음', -1], ['불편', -2], ['잘못', -2], ['화', -2]]",10,3,0.3
613,"[['최고', 2], ['친절', 2], ['기대', 1], ['합리적', 1], ['듣보', -1], ['부족', -1], ['비효율', -2], ['최악', -2]]",8,0,0.0
614,"[['만족', 2], ['사랑', 2], ['안전', 2], ['재미', 2], ['최고', 2], ['편리', 2], ['꿀', 1], ['꿀', 1], ['낭만', 1], ['발전', 1], ['예의', 1], ['이벤트', 1], ['인기', 1], ['정', 1], ['친구', 1], ['할인', 1], ['ㅉ', -1], ['ㅠ', -1], ['바이러스', -1], ['화풀이', -1], ['환자', -1], ['분노', -2], ['스트레스', -2], ['잘못', -2], ['지옥', -2], ['짜증', -2], ['최악', -2], ['협박', -2], ['환상', -2]]",29,1,0.034482758620689655
618,"[['최고', 2], ['기대', 1], ['여유', 1], ['친구', 1], ['할인', 1]]",5,6,1.2
619,"[['최고', 2], ['짐', -1], ['함정', -1], ['더러운', -2], ['불충분', -2]]",5,-4,-0.8
620,"[['고급', 2], ['맛', 2], ['승리', 2], ['최고', 2], ['기대', 1], ['적극', 1], ['할인', 1], ['못', 0], ['피', 0], ['ㅁ', -1], ['짐', -1], ['패배', -1], ['불편', -2], ['위험', -2], ['죄', -2], ['짜증', -2]]",16,0,0.0
621,"[['최고', 2]]",1,2,2.0
622,"[['덕', 2], ['최고', 2]]",2,4,2.0
623,"[['만족', 2], ['최고', 2], ['친절', 2], ['편안', 2], ['ㅜ', -1], ['불편', -2], ['욕', -2], ['짜증', -2], ['해', -2]]",9,-1,-0.1111111111111111
624,"[['최고', 2]]",1,2,2.0
625,"[['강추', 2], ['만족', 2], ['안전', 2], ['최고', 2], ['친절', 2], ['흡족', 2], ['운', 1], ['성', 0], ['실망', -2], ['욕', -2], ['해', -2]]",11,7,0.6363636363636364
626,"[['강추', 2], ['최고', 2], ['친절', 2], ['부족', -1]]",4,5,1.25
627,"[['고급', 2], ['만족', 2], ['최고', 2], ['친절', 2], ['부담', -2]]",5,6,1.2
629,"[['고급', 2], ['만족', 2], ['맛', 2], ['멋', 2], ['최고', 2], ['친절', 2], ['기대', 1], ['안심', 1], ['친구', 1], ['짐', -1]]",10,14,1.4
631,"[['최고', 2]]",1,2,2.0
636,"[['최고', 2], ['친절', 2], ['정', 1], ['소음', -1]]",4,4,1.0
638,"[['만족', 2], ['행복', 2]]",2,4,2.0
639,"[['최고', 2], ['활기', 2]]",2,4,2.0
640,"[['충격', -1]]",1,-1,-1.0
642,"[['득', 2], ['사랑', 2], ['재미', 2], ['최고', 2]]",4,8,2.0
643,"[['만족', 2], ['맛', 2], ['명성', 2], ['승리', 2], ['절친', 2], ['지혜', 2], ['최고', 2], ['친절', 2], ['가치', 1], ['기대', 1], ['보람', 1], ['인기', 1], ['정', 1], ['합리적', 1], ['ㅜ', -1], ['ㅠ', -1], ['부족', -1], ['중독', -1], ['짐', -1], ['불편', -2], ['실망', -2], ['욕', -2], ['최악', -2], ['해', -2]]",24,7,0.2916666666666667
645,"[['맛', 2], ['최고', 2], ['친절', 2], ['기대', 1], ['병', -2], ['실망', -2], ['최악', -2], ['후회', -2]]",8,-1,-0.125
647,"[['친절', 2], ['불편', -2], ['이기적', -2]]",3,-2,-0.6666666666666666
648,"[['친절', 2]]",1,2,2.0
650,"[['감사', 2], ['감탄', 2], ['강추', 2], ['만족', 2], ['맛', 2], ['멋', 2], ['미소', 2], ['장점', 2], ['조화', 2], ['최고', 2], ['친절', 2], ['기대', 1], ['대접', 1], ['발전', 1], ['운', 1], ['못', 0], ['ㅠ', -1], ['부족', -1], ['피해', -1], ['마이너스', -2], ['망신', -2], ['불편', -2], ['실망', -2], ['짜증', -2], ['최악', -2]]",25,11,0.44
651,"[['최고', 2], ['불법', -2], ['해', -2]]",3,-2,-0.6666666666666666
652,"[['감사', 2], ['감사', 2], ['강추', 2], ['친절', 2], ['못', 0], ['ㅜ', -1], ['ㅠ', -1], ['짜증', -2], ['최악', -2]]",9,2,0.2222222222222222
654,"[['맛', 2]]",1,2,2.0
655,"[['덕', 2], ['맛', 2], ['최고', 2], ['친절', 2], ['믿음', 1], ['안심', 1], ['친구', 1], ['해', -2]]",8,9,1.125
656,"[['개선', 2], ['최고', 2], ['친절', 2], ['성', 0], ['아쉬움', -1], ['찌꺼기', -1], ['바보', -2], ['음기', -2], ['혐오', -2], ['화', -2], ['흉물', -2]]",11,-6,-0.5454545454545454
660,"[['감사', 2], ['덕', 2], ['만족', 2], ['맛', 2], ['사랑', 2], ['장점', 2], ['최고', 2], ['친절', 2], ['기대', 1], ['진리', 1], ['불편', -2], ['실망', -2]]",12,14,1.1666666666666667
661,"[['감사', 2], ['기대', 1], ['불만', -2]]",3,1,0.3333333333333333
662,"[['강추', 2], ['맛', 2], ['최고', 2], ['친절', 2], ['칭찬', 2], ['기대', 1], ['운', 1], ['유명', 1], ['인정', 1], ['겁', -1]]",10,13,1.3
663,"[['맛', 2], ['최악', -2]]",2,0,0.0
665,"[['최고', 2], ['친절', 2], ['편리', 2], ['실망', -2], ['해', -2]]",5,2,0.4
668,"[['최고', 2], ['정', 1], ['부담', -2]]",3,1,0.3333333333333333
669,"[['맛', 2]]",1,2,2.0
670,"[['최고', 2]]",1,2,2.0
671,"[['최고', 2], ['친절', 2], ['ㅠ', -1]]",3,3,1.0
672,"[['최고', 2], ['친절', 2], ['기대', 1], ['인기', 1], ['친구', 1], ['부담', -2]]",6,5,0.8333333333333334
673,"[['장점', 2], ['친절', 2], ['가치', 1], ['친구', 1], ['ㅠ', -1], ['욕', -2], ['최악', -2], ['해', -2], ['후회', -2]]",9,-3,-0.3333333333333333
676,"[['해', -2]]",1,-2,-2.0
677,"[['만족', 2], ['맛', 2], ['장점', 2], ['재미', 2], ['최고', 2], ['친절', 2], ['행복', 2], ['인정', 1], ['정', 1], ['ㅜ', -1], ['일부러', -1], ['짐', -1], ['걱정', -2], ['바보', -2], ['불량', -2], ['불법', -2], ['불편', -2], ['최악', -2]]",18,1,0.05555555555555555
679,"[['최고', 2], ['적극', 1], ['찬사', 1]]",3,4,1.3333333333333333
680,"[['욕', -2]]",1,-2,-2.0
683,"[['고급', 2], ['만족', 2], ['친절', 2], ['친구', 1], ['ㅠ', -1], ['소음', -1], ['추위', -1], ['헛소리', -1], ['불편', -2], ['최악', -2]]",10,-1,-0.1
684,"[['고급', 2], ['만족', 2], ['최고', 2], ['친절', 2], ['성', 0], ['실망', -2]]",6,6,1.0
686,"[['고급', 2], ['멋', 2], ['아름다움', 2], ['최고', 2], ['친절', 2], ['대접', 1], ['안심', 1], ['짐', -1], ['피해', -1], ['실망', -2], ['환상', -2]]",11,6,0.5454545454545454
687,"[['덕', 2], ['최고', 2], ['친절', 2], ['할인', 1]]",4,7,1.75
688,"[['먼지', -1]]",1,-1,-1.0
689,"[['고급', 2], ['최고', 2], ['친절', 2], ['편안', 2], ['성', 0], ['부족', -1], ['불편', -2], ['장애인', -2]]",8,3,0.375
692,"[['재미', 2], ['최고', 2], ['축하', 2], ['낭만', 1], ['식상', -1], ['꼴불견', -2]]",6,4,0.6666666666666666
694,"[['강추', 2], ['만족', 2], ['맛', 2], ['명성', 2], ['영광', 2], ['최고', 2], ['친절', 2], ['기대', 1], ['발전', 1], ['인정', 1], ['정', 1], ['친구', 1], ['부담', -2], ['불편', -2], ['실망', -2], ['해', -2]]",16,11,0.6875
696,"[['만족', 2], ['사랑', 2], ['친절', 2], ['정', 1], ['수선', -1], ['바보', -2], ['불만', -2], ['불편', -2]]",8,0,0.0
697,"[['감사', 2], ['만족', 2], ['최고', 2], ['친절', 2], ['기대', 1], ['ㅠ', -1], ['겁', -1]]",7,7,1.0
698,"[['감사', 2], ['최고', 2], ['친절', 2], ['이벤트', 1]]",4,7,1.75
700,"[['최고', 2], ['추운', -1]]",2,1,0.5
701,"[['최고', 2], ['ㅠ', -1], ['두통', -2], ['아픔', -2]]",4,-3,-0.75
703,"[['최고', 2], ['갈등', -1], ['불행', -1], ['살인', -1], ['소외', -2], ['실망', -2], ['폭력', -2]]",7,-7,-1.0
704,"[['대접', 1], ['친구', 1]]",2,2,1.0
705,"[['최고', 2], ['친절', 2], ['실망', -2]]",3,2,0.6666666666666666
706,"[['강추', 2], ['최고', 2], ['친절', 2]]",3,6,2.0
707,"[['맛', 2], ['최고', 2], ['친절', 2], ['정', 1], ['아쉬움', -1], ['불안', -2]]",6,4,0.6666666666666666
713,"[['기대', 1], ['마약', -1]]",2,0,0.0
715,"[['고급', 2], ['만족', 2], ['재미', 2], ['최고', 2], ['최적화', 1], ['피', 0], ['불량', -2]]",7,7,1.0
719,"[['친구', 1], ['해', -2]]",2,-1,-0.5
722,"[['감사', 2], ['만족', 2], ['맛', 2], ['최고', 2], ['친절', 2], ['못', 0], ['피', 0], ['ㅠ', -1], ['불안', -2], ['해', -2]]",10,5,0.5
725,"[['최고', 2]]",1,2,2.0
726,"[['최고', 2]]",1,2,2.0
727,"[['강추', 2], ['최고', 2]]",2,4,2.0
731,"[['재미', 2], ['최고', 2]]",2,4,2.0
732,"[['만족', 2], ['최고', 2], ['유명', 1], ['고집', -1], ['걱정', -2], ['실망', -2]]",6,0,0.0
736,"[['감동', 2], ['만족', 2], ['맛', 2], ['장점', 2], ['최고', 2], ['최고급', 2], ['친절', 2], ['행복', 2], ['가치', 1], ['기대', 1], ['보람', 1], ['유명', 1], ['인정', 1], ['진리', 1], ['필수', 1], ['ㅠ', -1], ['중독', -1], ['짐', -1], ['과음', -2], ['부담', -2], ['불편', -2], ['아픔', -2], ['해', -2]]",23,10,0.43478260869565216
737,"[['친구', 1]]",1,1,1.0
738,"[['즐거움', 2], ['최고', 2], ['대접', 1], ['피', 0]]",4,5,1.25
739,"[['승리', 2]]",1,2,2.0
740,"[['고급', 2], ['최고', 2], ['편안', 2]]",3,6,2.0
742,"[['강추', 2], ['최고', 2]]",2,4,2.0
746,"[['최고', 2], ['활기', 2], ['불편', -2]]",3,2,0.6666666666666666
747,"[['강추', 2], ['맛', 2], ['명성', 2], ['조화', 2], ['최고', 2], ['친절', 2], ['가치', 1], ['기대', 1], ['대접', 1], ['유명', 1], ['초월', 1], ['친구', 1], ['휴식', 1], ['노숙자', -1], ['의심', -1], ['중독', -1], ['불편', -2], ['실망', -2], ['욕', -2], ['잘못', -2], ['후회', -2]]",21,6,0.2857142857142857
750,"[['최고', 2], ['흥미', 1]]",2,3,1.5
753,"[['감사', 2], ['친절', 2], ['ㅜ', -1]]",3,3,1.0
754,"[['강추', 2], ['고급', 2], ['만족', 2], ['맛', 2], ['최고', 2], ['칭찬', 2], ['기대', 1], ['안심', 1], ['인정', 1], ['친구', 1], ['필수', 1], ['할인', 1]]",12,18,1.5
755,"[['친절', 2]]",1,2,2.0
756,"[['기대', 1], ['ㅠ', -1], ['실망', -2]]",3,-2,-0.6666666666666666
757,"[['고급', 2], ['만족', 2], ['최고', 2], ['친절', 2], ['대접', 1], ['정', 1], ['품격', 1], ['모양', 0], ['부담', -2], ['실망', -2]]",10,7,0.7
763,"[['최고', 2], ['못', 0], ['찌꺼기', -1], ['불량', -2]]",4,-1,-0.25
764,"[['맛', 2], ['친절', 2], ['칭찬', 2], ['기대', 1], ['초월', 1], ['친구', 1], ['ㅠ', -1], ['찌꺼기', -1], ['탈', -1], ['불편', -2], ['비추', -2], ['실망', -2], ['최악', -2], ['해', -2]]",14,-4,-0.2857142857142857
765,"[['최고', 2], ['친절', 2]]",2,4,2.0
766,"[['최고', 2]]",1,2,2.0
768,"[['피', 0], ['짐', -1], ['거짓말', -2], ['불만족', -2], ['욕', -2], ['최악', -2], ['최악', -2]]",7,-11,-1.5714285714285714
772,"[['강추', 2], ['개선', 2], ['만족', 2], ['맛', 2], ['최고', 2], ['친절', 2], ['기대', 1], ['희망', 1], ['부족', -1], ['실망', -2]]",10,11,1.1
773,"[['개선', 2], ['만족', 2], ['멋', 2], ['재미', 2], ['최고', 2], ['친절', 2], ['기대', 1], ['발전', 1], ['여유', 1], ['이벤트', 1], ['친구', 1], ['필수', 1], ['할인', 1], ['부족', -1], ['짐', -1], ['탈', -1], ['불쾌감', -2], ['실망', -2], ['후회', -2]]",19,10,0.5263157894736842
775,"[['만족', 2], ['상위', 2], ['성공', 2], ['최고', 2], ['친절', 2], ['성', 0], ['불만', -2]]",7,8,1.1428571428571428
778,"[['최고', 2]]",1,2,2.0
779,"[['기대', 1], ['최악', -2]]",2,-1,-0.5
781,"[['최고', 2]]",1,2,2.0
783,"[['강추', 2], ['만족', 2], ['맛', 2], ['재미', 2], ['최고', 2], ['친절', 2], ['합리적', 1], ['못', 0], ['피', 0], ['후회', -2]]",10,11,1.1
786,"[['덕', 2], ['만족', 2], ['맛', 2], ['사랑', 2], ['최고', 2], ['친절', 2], ['ㅆ', 1], ['기대', 1], ['빛', 1], ['이벤트', 1], ['정', 1], ['진리', 1], ['최상', 1], ['친구', 1], ['ㅗ', -1], ['ㅠ', -1], ['마약', -1], ['불만', -2], ['빈대', -2], ['짜증', -2]]",20,11,0.55
787,"[['최고', 2]]",1,2,2.0
788,"[['최고', 2]]",1,2,2.0
790,"[['우울', -2]]",1,-2,-2.0
796,"[['명성', 2], ['최고', 2], ['편안', 2], ['실속', 1], ['안심', 1], ['성', 0], ['아쉬움', -1], ['짐', -1], ['함정', -1], ['불편', -2]]",10,3,0.3
799,"[['최고', 2], ['친구', 1]]",2,3,1.5
800,"[['최고', 2], ['기대', 1]]",2,3,1.5
801,"[['만족', 2], ['사랑', 2], ['최고', 2], ['기대', 1], ['빛', 1], ['휴식', 1]]",6,9,1.5
802,"[['친절', 2]]",1,2,2.0
803,"[['개선', 2], ['친절', 2], ['의욕', 1], ['정', 1], ['친구', 1], ['희망', 1], ['ㅠ', -1], ['부족', -1], ['고통', -2], ['후회', -2]]",10,2,0.2
804,"[['최고', 2], ['실용적', 1], ['지옥', -2], ['해', -2]]",4,-1,-0.25
807,"[['최고', 2], ['신경질', -1]]",2,1,0.5
809,"[['고급', 2], ['맛', 2], ['최고', 2], ['의심', -1], ['병', -2]]",5,3,0.6
817,"[['최고', 2], ['축하', 2], ['대상', 1], ['죄', -2]]",4,3,0.75
818,"[['감사', 2], ['발전', 1], ['존경', 1]]",3,4,1.3333333333333333
819,"[['최고', 2], ['편안', 2], ['실망', -2], ['우울', -2]]",4,0,0.0
822,"[['기대', 1]]",1,1,1.0
823,"[['최고', 2]]",1,2,2.0
824,"[['감사', 2], ['최고', 2]]",2,4,2.0
825,"[['감사', 2], ['명성', 2], ['최고', 2], ['유명', 1], ['친구', 1], ['상처', -2]]",6,6,1.0
827,"[['강추', 2], ['만족', 2], ['맛', 2], ['사랑', 2], ['은혜', 2], ['최고', 2], ['친절', 2], ['기대', 1], ['인기', 1], ['필수', 1], ['신경질', -1], ['위기', -1], ['피해', -1], ['걱정', -2], ['마이너스', -2], ['불편', -2], ['실망', -2], ['짜증', -2], ['최악', -2]]",19,2,0.10526315789473684
828,"[['최고', 2], ['친절', 2]]",2,4,2.0
829,"[['만족', 2], ['최고', 2], ['친절', 2], ['일류', -1]]",4,5,1.25
830,"[['감기', -1]]",1,-1,-1.0
831,"[['최고', 2], ['먼지', -1], ['실망', -2], ['최악', -2]]",4,-3,-0.75
833,"[['감사', 2], ['친절', 2], ['불편', -2]]",3,2,0.6666666666666666
836,"[['맛', 2], ['최고', 2], ['친절', 2], ['인정', 1], ['ㅠ', -1], ['짐', -1]]",6,5,0.8333333333333334
